home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
SC do Recife,América FC (Minas Gerais),2,3,10 de novembro de 2021 21:30,Itaipava Arena Pernambuco,5.441,Raphael Claus,"[{""player"": ""Santiago Tr\u00e9llez Viveros"", ""minute"": ""18'""}, {""player"": ""Marcos Ant\u00f4nio Almeida Silva"", ""minute"": ""80'""}]","[{""player"": ""Gustavo Silva de Oliveira"", ""minute"": ""25'""}]","[{""player"": ""Mikael Filipe Viana de Sousa"", ""minute"": ""66'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jos\u00e9 Welison da Silva"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Lucas Kal Schenfeld Prigioli"", ""minute"": ""36'""}, {""player"": ""Alexandre Egea"", ""minute"": ""45+1'""}, {""player"": ""Paulo Roberto Valoura J\u00fanior"", ""minute"": ""61'""}]",[],"[{""player"": ""Alexandre Egea"", ""minute"": ""17'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ademir da Silva Santos J\u00fanior"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Paulo Roberto Valoura J\u00fanior"", ""minute"": ""83'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e146j993l0b9wtlxq7hk8jtw4
EC Juventude,SC Internacional,2,1,10 de novembro de 2021 21:30,Alfredo Jaconi,3.816,Bruno Arleu de Araújo,"[{""player"": ""William Matheus da Silva"", ""minute"": ""43'""}, {""player"": ""Juan Sebasti\u00e1n Quintero Fletcher"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Dawhan Fran Urano Da Purifica\u00e7\u00e3o Oliveira"", ""minute"": ""65'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Paulo Victor de Almeida Barbosa"", ""minute"": ""86'"", ""cont"": 1, ""penal"": 0}]","[{""player"": ""Gabriel Iv\u00e1n Mercado"", ""minute"": ""19'""}, {""player"": ""Eden\u00edlson Andrade dos Santos"", ""minute"": ""69'""}, {""player"": ""Rodrigo Dourado Cunha"", ""minute"": ""90'""}, {""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Matheus Alfredo Cadorini da Silva"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e19o56j2ojjt8qsah1k4d7rx0
Fortaleza EC,São Paulo FC,1,1,10 de novembro de 2021 21:30,Castelão,16.261,Paulo Roberto Alves Júnior,"[{""player"": ""Robson dos Santos Fernandes"", ""minute"": ""39'""}, {""player"": ""Felipe Alves Raymundo"", ""minute"": ""84'""}, {""player"": ""Wellington Pereira do Nascimento"", ""minute"": ""90+1'""}, {""player"": ""Matheus Isa\u00edas dos Santos"", ""minute"": ""90+7'""}]",[],"[{""player"": ""Robson dos Santos Fernandes"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gabriel Davi Gomes Sara"", ""minute"": ""33'""}, {""player"": ""Rodrigo Nestor Bertalia"", ""minute"": ""58'""}, {""player"": ""Mart\u00edn Nicol\u00e1s Ben\u00edtez"", ""minute"": ""79'""}, {""player"": ""Welington Damascena Santos"", ""minute"": ""86'""}, {""player"": ""\u00c9der Citadin Martins"", ""minute"": ""86'""}]",[],"[{""player"": ""Mart\u00edn Nicol\u00e1s Ben\u00edtez"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e11kmuo9wa4xuahfrrn21nf9w
SE Palmeiras,Atlético Goianiense,4,0,10 de novembro de 2021 20:30,Allianz Parque,19.165,Anderson Daronco,"[{""player"": ""Danilo dos Santos de Oliveira"", ""minute"": ""45'""}]",[],"[{""player"": ""Raphael Cavalcante Veiga"", ""minute"": ""14'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""31'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gustavo Henrique Furtado Scarpa"", ""minute"": ""64'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Breno Henrique Vasconcelos Lopes"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""\u00c9der Ferreira Graminho"", ""minute"": ""52'""}, {""player"": ""Janderson Santos de Souza"", ""minute"": ""68'""}, {""player"": ""Lucas da Cruz Oliveira"", ""minute"": ""82'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0qaakvvuvg85wxvo21spx2xg
Santos FC Sao Paulo,Red Bull Bragantino,2,0,10 de novembro de 2021 19:00,Vila Belmiro,9.443,Leandro Pedro Vuaden,"[{""player"": ""Vinicius Nelson de Souza Zanocelo"", ""minute"": ""72'""}, {""player"": ""Jo\u00e3o Paulo Silva Martins"", ""minute"": ""75'""}]",[],"[{""player"": ""M\u00e1rio S\u00e9rgio Santos Costa"", ""minute"": ""28'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Carlos Andr\u00e9s S\u00e1nchez Arcosa"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Jadsom Meemyas de Oliveira da Silva"", ""minute"": ""21'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0tedvpn8um8hctrg9f7fynf8
Clube Atlético Mineiro,SC Corinthians Paulista,3,0,10 de novembro de 2021 19:00,Mineirão,58.714,Braulio da Silva Machado,"[{""player"": ""Marcos da Silva Fran\u00e7a"", ""minute"": ""53'""}, {""player"": ""Guilherme Antonio Arana Lopes"", ""minute"": ""82'""}]",[],"[{""player"": ""Diego da Silva Costa"", ""minute"": ""14'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marcos da Silva Fran\u00e7a"", ""minute"": ""51'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Givanildo Vieira de Souza"", ""minute"": ""90+5'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Giuliano Victor de Paula"", ""minute"": ""49'""}, {""player"": ""F\u00e1bio Santos Romeu"", ""minute"": ""85'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0w7bfaoa7w4ddys5ipq9bsic
Club Athletico Paranaense,Ceará SC,2,1,10 de novembro de 2021 18:30,Arena da Baixada,10.792,Wilton Pereira Sampaio,"[{""player"": ""Christian Roberto Alves Cardoso"", ""minute"": ""7'""}, {""player"": ""Abner Vin\u00edcius da Silva Santos"", ""minute"": ""23'""}, {""player"": ""Renato Kayzer de Souza"", ""minute"": ""57'""}, {""player"": ""Aderbar Melo dos Santos Neto"", ""minute"": ""90+6'""}]",[],"[{""player"": ""Renato Kayzer de Souza"", ""minute"": ""44'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Pedro Henrique Ribeiro Gon\u00e7alves"", ""minute"": ""68'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jo\u00e3o Ricardo Riedi"", ""minute"": ""28'""}, {""player"": ""Richard de Oliveira Costa"", ""minute"": ""69'""}, {""player"": ""Vin\u00edcius Goes Barbosa de Souza"", ""minute"": ""90+7'""}]","[{""player"": ""Fernando Pereira do Nascimento"", ""minute"": ""85'""}]","[{""player"": ""Rick Jhonatan Lima Morais"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e16xww4g9f9w8ol1glckh7ehg
Grêmio FB Porto Alegrense,Fluminense FC,1,0,9 de novembro de 2021 21:30,Arena do Grêmio,No data,Vinicius Gonçalves Dias Araujo,"[{""player"": ""Lucas Silva Borges"", ""minute"": ""75'""}, {""player"": ""Douglas Costa de Souza"", ""minute"": ""90+3'""}, {""player"": ""Walter Kannemann"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Diego de Souza Andrade"", ""minute"": ""62'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Marc\u00edlio Flor\u00eancio Mota Filho"", ""minute"": ""45'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0yy8g3cmekxg8mhk0ann1c0k
Chapecoense AF,CR Flamengo,2,2,8 de novembro de 2021 20:00,Arena Condá,3.834,Denis Ribeiro Serafim,"[{""player"": ""Kaio Nunes Ferreira"", ""minute"": ""51'""}, {""player"": ""Alan Santos da Silva"", ""minute"": ""90'""}, {""player"": ""Ren\u00ea dos Santos J\u00fanior"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Kaio Nunes Ferreira"", ""minute"": ""31'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Kaio Nunes Ferreira"", ""minute"": ""35'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Matheus Fran\u00e7a Silva"", ""minute"": ""44'""}, {""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""45+2'""}, {""player"": ""Bruno Viana Willemen da Silva"", ""minute"": ""90+8'""}]","[{""player"": ""\u00c9verton Augusto de Barros Ribeiro"", ""minute"": ""89'""}]","[{""player"": ""Matheus Fran\u00e7a Silva"", ""minute"": ""26'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Michael Richard Delgado de Oliveira"", ""minute"": ""41'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Kaio Nunes Ferreira"", ""minute"": ""59'""}]",[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0hjo93b1w4jbipnt7foara50
Ceará SC,Cuiabá EC,1,0,7 de novembro de 2021 20:30,Castelão,21.735,Heber Roberto Lopes,"[{""player"": ""Jael Ferreira Vieira"", ""minute"": ""64'""}, {""player"": ""Luiz Ot\u00e1vio Anacleto Leandro"", ""minute"": ""90+2'""}, {""player"": ""Messias Rodrigues da Silva J\u00fanior"", ""minute"": ""90+8'""}]",[],"[{""player"": ""Messias Rodrigues da Silva J\u00fanior"", ""minute"": ""48'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Rafael Elias da Silva Bataglia"", ""minute"": ""90+1'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e07a1dkrp0516whwq882w5fkk
EC Bahia,São Paulo FC,1,0,7 de novembro de 2021 18:15,Arena Fonte Nova,18.178,Sávio Pereira Sampaio,"[{""player"": ""Patrick de Lucca Chaves de Oliveira"", ""minute"": ""70'""}]",[],"[{""player"": ""Rosicley Pereira da Silva"", ""minute"": ""77'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Emiliano Ariel Rigoni"", ""minute"": ""43'""}, {""player"": ""Igor Matheus Liziero Pereira"", ""minute"": ""57'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0a219v2no1yugn99ec85r1n8
Santos FC Sao Paulo,SE Palmeiras,0,2,7 de novembro de 2021 16:00,Vila Belmiro,13.165,Raphael Claus,"[{""player"": ""Raniel Santana de Vasconcelos"", ""minute"": ""3'""}, {""player"": ""Madson Ferreira dos Santos"", ""minute"": ""65'""}, {""player"": ""Felipe Jonatan Rocha Andrade"", ""minute"": ""78'""}]",[],[],"[{""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""25'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""31'""}]",[],"[{""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""44'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Raphael Cavalcante Veiga"", ""minute"": ""72'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dzz2ycelme37map6aw67ppjx0
Red Bull Bragantino,Club Athletico Paranaense,0,2,7 de novembro de 2021 16:00,Nabizão,1.701,Anderson Daronco,"[{""player"": ""Eric dos Santos Rodrigues"", ""minute"": ""74'""}, {""player"": ""Natan Bernardo de Souza"", ""minute"": ""86'""}]",[],[],"[{""player"": ""Leonardo Cittadini"", ""minute"": ""28'""}, {""player"": ""Jos\u00e9 Ivaldo Almeida Silva"", ""minute"": ""48'""}, {""player"": ""Guilherme Bissoli Campos"", ""minute"": ""72'""}]",[],"[{""player"": ""M\u00e1rcio Almeida de Oliveira"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Pedro Rocha Neves"", ""minute"": ""90+1'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0ernn78vvujktqfttilily50
Clube Atlético Mineiro,América FC (Minas Gerais),1,0,7 de novembro de 2021 16:00,Mineirão,60.142,Wilton Pereira Sampaio,"[{""player"": ""Jefferson David Savarino Quintero"", ""minute"": ""53'""}, {""player"": ""J\u00fanior Osmar Ignacio Alonso Mujica"", ""minute"": ""73'""}, {""player"": ""Guilherme Antonio Arana Lopes"", ""minute"": ""89'""}]",[],"[{""player"": ""Guilherme Antonio Arana Lopes"", ""minute"": ""62'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Fabr\u00edcio Daniel de Souza"", ""minute"": ""76'""}, {""player"": ""Bruno dos Santos Naz\u00e1rio"", ""minute"": ""87'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e01sohh3abwqd6nr059cen4t0
Fluminense FC,SC do Recife,1,0,6 de novembro de 2021 21:00,Estádio Jornalista Mário Filho (Maracanã),3.870,Jefferson Ferreira de Moraes,"[{""player"": ""Marlon Rodrigues Xavier"", ""minute"": ""41'""}]",[],"[{""player"": ""David Braz de Oliveira Filho"", ""minute"": ""90+6'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Luciano Batista da Silva J\u00fanior"", ""minute"": ""24'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dztg5ib8ilxft48tz3azsack4
SC Internacional,Grêmio FB Porto Alegrense,1,0,6 de novembro de 2021 19:00,Beira-Rio,23.015,Marcelo de Lima Henrique,"[{""player"": ""Renzo Saravia"", ""minute"": ""24'""}]","[{""player"": ""Patrick Bezerra do Nascimento"", ""minute"": ""90+7'""}]","[{""player"": ""Taison Barcellos Freda"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Math\u00edas Adalberto Villasanti Rol\u00f3n"", ""minute"": ""22'""}, {""player"": ""Pedro Tonon Geromel"", ""minute"": ""29'""}, {""player"": ""Thiago dos Santos"", ""minute"": ""75'""}]","[{""player"": ""Bruno Cort\u00eas Barbosa"", ""minute"": ""90+7'""}]",[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e04n74g20w3nam0h3azlnmplg
SC Corinthians Paulista,Fortaleza EC,1,0,6 de novembro de 2021 17:00,Neo Química Arena,36.059,Ramon Abatti,"[{""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""56'""}, {""player"": ""F\u00e1gner Conserva Lemos"", ""minute"": ""66'""}, {""player"": ""V\u00edctor Danilo Cantillo Jim\u00e9nez"", ""minute"": ""90+2'""}]",[],"[{""player"": ""V\u00edctor Danilo Cantillo Jim\u00e9nez"", ""minute"": ""87'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Luis Ant\u00f4nio Ferreira Rodrigues"", ""minute"": ""44'""}, {""player"": ""Lucas Rafael Ara\u00fajo Lima"", ""minute"": ""51'""}, {""player"": ""Robson dos Santos Fernandes"", ""minute"": ""59'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dzw8r6imkpckd19m0kcb6cxec
CR Flamengo,Atlético Goianiense,2,0,5 de novembro de 2021 21:30,Estádio Jornalista Mário Filho (Maracanã),17.717,Rodolpho Toski Marques,"[{""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""28'""}, {""player"": ""Andreas Hugo Hoelgebaum Pereira"", ""minute"": ""39'""}]",[],"[{""player"": ""Michael Richard Delgado de Oliveira"", ""minute"": ""44'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Michael Richard Delgado de Oliveira"", ""minute"": ""74'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Igor Aquino da Silva"", ""minute"": ""41'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dqyfkuig1yhkc9sfhj2w7mgwk
Cuiabá EC,Chapecoense AF,0,0,4 de novembro de 2021 21:00,Arena Pantanal,6.336,Ricardo Marques Ribeiro,"[{""player"": ""Osman de Menezes Ven\u00e2ncio J\u00fanior"", ""minute"": ""77'""}]",[],[],"[{""player"": ""Matheus Antunes Ribeiro"", ""minute"": ""90+5'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e1ce0iidqhm984055vm1py42c
Clube Atlético Mineiro,Grêmio FB Porto Alegrense,2,1,3 de novembro de 2021 21:00,Mineirão,56.624,Luiz Flávio de Oliveira,"[{""player"": ""Federico Mat\u00edas Zaracho"", ""minute"": ""45+3'""}, {""player"": ""Danilo das Neves Pinheiro"", ""minute"": ""50'""}, {""player"": ""Ignacio Mart\u00edn Fern\u00e1ndez"", ""minute"": ""53'""}, {""player"": ""Mariano Ferreira Filho"", ""minute"": ""78'""}, {""player"": ""Allan Rodrigues de Souza"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Federico Mat\u00edas Zaracho"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Eduardo Jes\u00fas Vargas Rojas"", ""minute"": ""75'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Lucas Silva Borges"", ""minute"": ""36'""}, {""player"": ""Miguel \u00c1ngel Borja Hern\u00e1ndez"", ""minute"": ""38'""}, {""player"": ""Pedro Tonon Geromel"", ""minute"": ""58'""}, {""player"": ""J\u00e1minton Leandro Campaz"", ""minute"": ""73'""}, {""player"": ""Douglas Costa de Souza"", ""minute"": ""81'""}, {""player"": ""M\u00e1rcio Rafael Ferreira de Souza"", ""minute"": ""90+5'""}]",[],"[{""player"": ""J\u00e1minton Leandro Campaz"", ""minute"": ""56'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dr76p2guysc66x10oo0rtilg4
Club Athletico Paranaense,CR Flamengo,2,2,2 de novembro de 2021 16:00,Arena da Baixada,15.193,Marielson Alves Silva,"[{""player"": ""Miguel David Terans P\u00e9rez"", ""minute"": ""5'""}, {""player"": ""Thiago Heleno Henrique Ferreira"", ""minute"": ""21'""}, {""player"": ""Renato Kayzer de Souza"", ""minute"": ""35'""}, {""player"": ""Nicol\u00e1s Hern\u00e1ndez Rodr\u00edguez"", ""minute"": ""70'""}]",[],"[{""player"": ""Renato Kayzer de Souza"", ""minute"": ""63'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Guilherme Bissoli Campos"", ""minute"": ""90+5'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Leonardo Pereira"", ""minute"": ""27'""}, {""player"": ""Andreas Hugo Hoelgebaum Pereira"", ""minute"": ""76'""}]",[],"[{""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""17'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""29'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dfrnw7pf95egwouw1syzai68k
SC Corinthians Paulista,Chapecoense AF,1,0,1 de novembro de 2021 21:30,Neo Química Arena,39.897,Paulo Cesar Zanovelli da Silva,"[{""player"": ""Renato Soares de Oliveira Augusto"", ""minute"": ""42'""}]",[],"[{""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""90+8'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Anselmo Ramon Alves Herculano"", ""minute"": ""40'""}, {""player"": ""Keiller da Silva Nunes"", ""minute"": ""62'""}, {""player"": ""Henrique Almeida Caixeta Nascentes"", ""minute"": ""67'""}, {""player"": ""Ezequiel Jacinto de Biasi"", ""minute"": ""77'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dz56pd625hwelc4o6rrbb7jmc
Cuiabá EC,Red Bull Bragantino,1,0,1 de novembro de 2021 20:00,Arena Pantanal,6.428,Jefferson Ferreira de Moraes,"[{""player"": ""Auremir Evangelista dos Santos"", ""minute"": ""55'""}, {""player"": ""Jo\u00e3o Lucas de Almeida Carvalho"", ""minute"": ""79'""}]",[],"[{""player"": ""Rafael Gustavo Meneghel Gava"", ""minute"": ""90+4'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Alerrandro Barra Mansa Realino de Souza"", ""minute"": ""45'""}, {""player"": ""Weverson Moreira da Costa"", ""minute"": ""45+2'""}, {""player"": ""Leonardo Rech Ortiz"", ""minute"": ""73'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dzqlhdre1zc5rwmdslcvwrspg
SC do Recife,Atlético Goianiense,2,0,31 de outubro de 2021 20:30,Itaipava Arena Pernambuco,3.685,Luiz Flávio de Oliveira,"[{""player"": ""Anderson Hernanes de Carvalho Andrade"", ""minute"": ""47'""}, {""player"": ""Jos\u00e9 Welison da Silva"", ""minute"": ""56'""}, {""player"": ""Mikael Filipe Viana de Sousa"", ""minute"": ""77'""}, {""player"": ""Gustavo Silva de Oliveira"", ""minute"": ""77'""}]","[{""player"": ""Gustavo Atilano Florent\u00edn Morinigo"", ""minute"": ""52'""}]","[{""player"": ""Mikael Filipe Viana de Sousa"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Mikael Filipe Viana de Sousa"", ""minute"": ""86'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Fernando Miguel Kaufmann"", ""minute"": ""38'""}, {""player"": ""Ronald Pereira Martins"", ""minute"": ""48'""}, {""player"": ""Arnaldo Manoel de Almeida"", ""minute"": ""54'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dzian0q5uegxl5bufigvmg9hw
São Paulo FC,SC Internacional,1,0,31 de outubro de 2021 18:15,Morumbi,19.867,André Luiz de Freitas Castro,[],[],"[{""player"": ""Gabriel Davi Gomes Sara"", ""minute"": ""5'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""V\u00edctor Leandro Cuesta"", ""minute"": ""37'""}, {""player"": ""Kaique Rocha Lima"", ""minute"": ""78'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dz7puncvb74hso4zec1elkf10
Grêmio FB Porto Alegrense,SE Palmeiras,1,3,31 de outubro de 2021 16:00,Arena do Grêmio,13.799,Sávio Pereira Sampaio,"[{""player"": ""Walter Kannemann"", ""minute"": ""27'""}, {""player"": ""Jean Pyerre Casagrande Silveira Corr\u00eaa"", ""minute"": ""39'""}, {""player"": ""V\u00e1gner Mancini"", ""minute"": ""45+7'""}, {""player"": ""Thiago dos Santos"", ""minute"": ""64'""}, {""player"": ""Alisson Euler de Freitas Castro"", ""minute"": ""69'""}, {""player"": ""Vanderson de Oliveira Campos"", ""minute"": ""90+7'""}]",[],"[{""player"": ""Diego de Souza Andrade"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Felipe Melo de Carvalho"", ""minute"": ""62'""}, {""player"": ""Luan Garcia Teixeira"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Raphael Cavalcante Veiga"", ""minute"": ""45+1'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Raphael Cavalcante Veiga"", ""minute"": ""45+5'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Breno Henrique Vasconcelos Lopes"", ""minute"": ""90+4'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dzczm2lhsbw05awqf2i6hgb9w
Ceará SC,Fluminense FC,1,0,31 de outubro de 2021 16:00,Castelão,8.095,Raphael Claus,"[{""player"": ""F\u00e1bio Gon\u00e7alves"", ""minute"": ""42'""}, {""player"": ""John Steven Mendoza Valencia"", ""minute"": ""68'""}, {""player"": ""Willian Oliveira dos Santos"", ""minute"": ""84'""}, {""player"": ""Messias Rodrigues da Silva J\u00fanior"", ""minute"": ""90+2'""}]","[{""player"": ""Gabriel Dias de Oliveira"", ""minute"": ""29'""}]","[{""player"": ""Vin\u00edcius Goes Barbosa de Souza"", ""minute"": ""7'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Andr\u00e9 Trindade da Costa Neto"", ""minute"": ""18'""}, {""player"": ""Frederico Chaves Guedes"", ""minute"": ""90+2'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/dzfmp7zu172bneb1cjcmxvi1g
